customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0222-cnvpt,male,True,False,False,52,False,False,dsl,True,False,False,False,True,True,month-to-month,True,credit card (automatic),48.8,2555.05,False
5899-ouvkv,male,False,False,False,31,True,False,fiber optic,False,True,False,False,True,True,month-to-month,True,electronic check,94.5,2979.2,False
8681-icons,male,False,True,True,29,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,20.65,654.85,False
1621-yncjh,female,False,True,False,36,True,True,fiber optic,True,True,True,True,False,True,two year,True,credit card (automatic),106.05,3834.4,False
3473-xiiit,female,False,True,False,16,True,True,fiber optic,False,True,False,False,True,True,month-to-month,True,electronic check,100.0,1534.75,True
6362-qhafm,male,False,True,False,42,True,True,fiber optic,False,False,True,True,True,True,one year,True,electronic check,108.3,4586.15,False
7893-ixhrq,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,electronic check,20.55,20.55,True
3070-bdoqc,female,False,False,False,60,True,False,fiber optic,False,True,True,False,True,True,two year,True,electronic check,99.65,5941.05,False
2952-qayzf,male,False,False,False,5,True,True,fiber optic,False,True,True,False,False,False,month-to-month,True,electronic check,85.3,424.15,True
6234-pfpxl,male,False,True,False,22,True,True,fiber optic,True,False,False,True,True,False,month-to-month,False,credit card (automatic),95.9,2234.95,False
9824-qcjpk,male,False,True,False,36,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.0,666.75,False
4763-pgdpo,female,False,False,False,4,True,False,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,70.4,281.0,True
4283-ivyci,male,False,False,False,9,True,False,dsl,True,False,False,True,False,True,month-to-month,False,mailed check,64.95,547.8,False
1866-obpnr,male,False,True,True,1,True,False,fiber optic,False,True,False,False,False,False,month-to-month,False,credit card (automatic),74.6,74.6,False
8205-mqugy,male,False,True,True,12,True,False,dsl,True,False,False,False,False,False,month-to-month,True,electronic check,49.2,571.15,False
8970-anwxo,female,False,False,False,23,True,True,dsl,False,False,False,True,True,True,one year,True,mailed check,73.75,1756.6,False
9480-bqjei,male,False,False,False,62,True,True,fiber optic,True,True,False,False,False,True,one year,True,bank transfer (automatic),92.3,5731.45,False
5394-svgjv,male,False,False,False,37,True,True,fiber optic,False,False,False,True,True,True,month-to-month,False,bank transfer (automatic),98.8,3475.55,True
6979-tndeu,female,False,False,False,8,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.2,156.85,False
9777-wjjpr,male,False,True,False,31,True,True,fiber optic,False,False,True,False,True,False,month-to-month,False,credit card (automatic),88.65,2683.2,False
9283-lzqoh,male,False,True,True,13,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,credit card (automatic),74.4,896.75,True
7079-qrcbc,female,False,False,False,24,True,True,fiber optic,False,False,True,False,True,True,month-to-month,True,electronic check,98.75,2407.3,True
9495-sklkd,male,False,True,True,45,True,True,fiber optic,False,True,True,False,False,True,month-to-month,True,bank transfer (automatic),95.95,4456.65,False
6048-uwkal,female,True,True,False,69,True,True,fiber optic,False,True,False,True,True,True,two year,False,credit card (automatic),105.4,6998.95,False
5067-dgxll,male,False,False,False,2,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.25,36.8,False
5469-ctcwn,male,False,True,True,61,True,True,fiber optic,True,True,False,False,True,True,one year,True,electronic check,106.0,6547.7,True
9851-qxeeq,male,False,False,False,41,True,True,fiber optic,False,True,True,False,True,True,month-to-month,True,electronic check,104.7,4346.4,True
6281-fkews,female,False,False,False,44,False,False,dsl,False,False,True,False,True,True,one year,True,electronic check,49.05,2265.0,False
8898-kascd,male,False,False,False,39,False,False,dsl,False,False,True,True,False,False,one year,False,mailed check,35.55,1309.15,False
9242-tkfsv,male,False,True,True,72,False,False,dsl,True,True,True,True,True,True,two year,True,credit card (automatic),65.1,4754.3,False
9290-shcmb,female,True,False,False,13,True,False,fiber optic,False,False,True,False,True,True,month-to-month,True,electronic check,96.85,1235.55,False
0743-hnpfg,female,False,True,True,51,True,False,dsl,True,True,False,True,False,True,one year,True,credit card (automatic),69.75,3562.5,False
2277-bkjkn,female,True,True,False,71,True,False,fiber optic,False,True,True,False,True,True,two year,True,electronic check,99.2,7213.75,False
9809-imgcq,male,True,False,False,22,True,True,fiber optic,False,False,False,False,True,True,month-to-month,True,electronic check,96.7,2082.95,True
5208-hfsbt,female,False,False,False,2,True,False,dsl,False,True,False,True,False,False,month-to-month,True,credit card (automatic),55.05,102.75,True
5035-pgzxh,female,False,False,False,56,True,True,fiber optic,False,True,True,False,True,True,one year,True,electronic check,106.8,5914.4,False
8695-wdyea,male,False,False,False,1,True,False,dsl,True,False,False,False,False,False,month-to-month,False,mailed check,51.25,51.25,False
6543-jxsoo,female,False,True,True,23,True,False,dsl,True,True,False,True,False,False,one year,True,mailed check,57.75,1282.85,False
8016-zmgmo,female,True,True,False,66,True,True,dsl,False,True,True,False,True,False,one year,True,bank transfer (automatic),70.85,4738.85,False
8605-ituld,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,19.55,19.55,False
3254-yrilk,male,True,False,False,19,True,True,fiber optic,False,True,False,False,True,False,month-to-month,True,electronic check,88.2,1775.8,True
6416-yjttb,male,False,False,False,11,True,False,fiber optic,True,False,True,False,False,False,month-to-month,True,bank transfer (automatic),79.5,795.65,False
2667-wylwj,female,False,True,True,8,True,False,no,False,False,False,False,False,False,one year,True,mailed check,19.75,145.0,True
4472-vesgy,female,False,True,True,52,True,True,fiber optic,True,True,True,False,False,True,month-to-month,False,bank transfer (automatic),98.15,4993.4,False
3195-tqdzx,male,False,False,False,3,True,False,no,False,False,False,False,False,False,month-to-month,True,electronic check,20.25,61.45,False
3128-yovtd,female,False,True,True,51,True,False,fiber optic,True,True,False,False,False,False,month-to-month,True,bank transfer (automatic),79.15,4018.55,False
0529-onker,male,True,False,False,15,True,True,fiber optic,False,False,False,False,False,False,month-to-month,False,electronic check,75.65,1146.65,True
1728-cxqbe,male,True,True,False,64,True,True,fiber optic,False,True,True,False,False,True,month-to-month,True,electronic check,94.25,6081.4,False
7041-txqjh,female,False,False,False,37,False,False,dsl,False,False,True,False,False,True,month-to-month,True,credit card (automatic),40.2,1478.85,False
5014-gsouq,male,False,False,False,13,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.95,243.65,False
5724-bidbu,male,False,True,False,49,True,True,dsl,True,False,False,False,False,False,one year,True,electronic check,55.35,2633.95,False
0481-sumcb,female,True,False,False,45,True,True,fiber optic,False,False,True,False,True,True,one year,True,bank transfer (automatic),102.15,4735.35,False
1769-gruik,female,False,False,False,18,True,False,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,71.1,1247.75,False
5240-ijoqt,male,True,False,False,1,True,True,fiber optic,False,False,False,False,False,False,month-to-month,True,electronic check,74.7,74.7,True
8819-wfggj,male,False,True,False,68,False,False,dsl,True,False,True,False,True,True,two year,True,bank transfer (automatic),54.1,3794.5,False
7427-aufpy,male,False,False,False,54,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),19.65,1008.7,False
2811-povex,female,True,True,True,23,True,False,fiber optic,False,True,True,False,False,True,month-to-month,True,bank transfer (automatic),88.45,2130.55,False
1092-ganhu,male,False,False,False,17,True,False,fiber optic,False,False,True,False,False,False,month-to-month,True,electronic check,76.65,1313.55,True
7898-pdwqe,male,False,True,False,71,True,True,dsl,True,True,True,True,False,True,two year,False,credit card (automatic),80.4,5727.15,False
9972-ewrjs,female,False,True,True,67,True,False,no,False,False,False,False,False,False,two year,True,bank transfer (automatic),19.25,1372.9,False
9314-ijwsq,female,False,True,True,14,True,True,fiber optic,False,False,False,False,True,False,month-to-month,True,electronic check,84.8,1203.9,False
0661-xeyan,female,True,False,False,1,False,False,dsl,False,False,False,False,False,False,month-to-month,True,mailed check,25.8,25.8,True
5799-jrczo,female,False,False,True,63,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),19.5,1215.1,False
1921-kysay,female,False,False,False,41,True,True,dsl,False,False,True,True,False,True,one year,True,electronic check,68.6,2877.05,False
6198-rtpmf,female,False,True,False,17,True,True,fiber optic,False,False,False,False,True,True,month-to-month,False,electronic check,92.6,1579.7,False
2924-khuvi,male,False,True,False,56,True,True,fiber optic,True,False,False,False,True,True,one year,True,electronic check,100.55,5514.95,False
1925-gmvbw,female,False,False,False,5,True,False,no,False,False,False,False,False,False,month-to-month,False,credit card (automatic),20.55,96.1,False
7881-evuad,female,False,False,False,2,False,False,dsl,True,True,False,False,False,True,month-to-month,True,electronic check,42.6,72.4,True
6184-dyuob,female,False,True,False,3,True,False,no,False,False,False,False,False,False,month-to-month,True,mailed check,19.6,55.25,False
9207-zpanb,male,False,False,False,37,True,True,dsl,True,True,True,True,False,False,one year,False,electronic check,67.45,2443.3,False
5766-xqxmq,female,False,False,False,29,True,False,dsl,True,True,True,False,False,True,month-to-month,True,bank transfer (automatic),68.85,1970.5,True
9327-qsded,male,False,False,False,8,True,False,dsl,False,False,False,False,False,False,month-to-month,False,mailed check,43.55,335.4,False
1656-drsmg,female,False,False,False,63,True,True,fiber optic,False,True,True,True,True,True,month-to-month,True,credit card (automatic),109.85,7002.95,False
3012-vffmn,female,False,True,True,7,True,False,no,False,False,False,False,False,False,month-to-month,False,mailed check,20.65,158.95,False
2984-afwnc,female,False,False,False,3,True,False,fiber optic,False,True,False,False,True,True,month-to-month,False,electronic check,95.4,293.15,False
0640-yjtpy,male,False,True,True,72,True,False,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),21.0,1493.75,False
8096-loist,female,False,False,False,19,True,False,dsl,False,False,False,False,False,True,month-to-month,True,electronic check,56.2,1093.4,False
9764-reaff,female,False,True,False,59,True,False,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),18.4,1057.85,False
3703-vavcl,male,False,True,True,2,True,False,fiber optic,False,False,True,True,False,True,month-to-month,False,credit card (automatic),90.0,190.05,True
7107-ubyky,female,False,True,True,35,True,True,no,False,False,False,False,False,False,month-to-month,True,electronic check,25.75,882.55,False
4881-gqjtw,male,False,False,False,14,True,False,no,False,False,False,False,False,False,month-to-month,False,credit card (automatic),19.6,300.4,False
8519-qjgjd,female,False,False,False,14,True,False,fiber optic,False,False,True,False,False,False,month-to-month,False,electronic check,75.35,1025.95,True
7876-dnyap,female,False,True,True,69,True,False,no,False,False,False,False,False,False,two year,False,credit card (automatic),19.8,1436.95,False
7905-njmxs,male,True,True,False,7,True,True,dsl,True,True,False,True,False,False,month-to-month,False,electronic check,64.2,475.0,False
2882-wdtba,male,False,True,True,69,True,False,dsl,True,True,True,True,True,False,two year,True,bank transfer (automatic),75.75,5388.15,False
2091-gppiq,female,False,True,True,72,True,True,dsl,False,True,False,True,True,True,two year,True,electronic check,78.95,5730.15,False
6326-mttxk,male,False,False,False,8,True,True,fiber optic,False,True,False,False,True,True,month-to-month,False,electronic check,100.85,819.55,True
5071-fbjfs,female,False,True,True,4,True,False,dsl,True,False,False,False,False,False,month-to-month,False,electronic check,50.3,217.1,False
2796-uuzzo,male,False,True,True,63,True,False,fiber optic,False,True,True,False,False,False,month-to-month,True,credit card (automatic),80.3,4896.35,False
2429-aykko,male,False,False,False,72,True,False,no,False,False,False,False,False,False,two year,False,bank transfer (automatic),19.85,1434.1,False
9798-opfem,female,False,False,False,46,True,False,no,False,False,False,False,False,False,two year,True,electronic check,21.1,937.1,False
